patient_id,image_path,frame_num,rank_by_cosine_k10,is_true_kidney,cosine_k5,cosine_k10,cosine_k20,svm_nu0.01,svm_nu0.05,svm_nu0.10,svm_nu0.20,predicted_cosine_k5,predicted_cosine_k10,predicted_cosine_k20,predicted_svm_nu0.01,predicted_svm_nu0.05,predicted_svm_nu0.10,predicted_svm_nu0.20
patient008,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient008/IMG-0001-00015.png,15,1,False,0.8703921437263489,0.8628706932067871,0.8536505699157715,0.1979652966985077,1.0278227763177554,2.0933082580404125,3.4170521966528398,True,True,True,True,True,True,True
patient008,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient008/IMG-0001-00004.png,4,2,False,0.8477036356925964,0.8411681056022644,0.8327740430831909,0.05269127573251242,0.294615353894109,0.5936264939891984,0.07933905569250044,True,True,True,True,True,True,True
patient008,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient008/IMG-0001-00011.png,11,3,False,0.8473062515258789,0.8355376124382019,0.8218482732772827,0.010252883740461405,0.055695573391474795,0.13352502354652884,-0.6938955462499905,True,True,True,True,True,True,False
patient008,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient008/IMG-0001-00012.png,12,4,False,0.8395121693611145,0.8317674398422241,0.8202866315841675,-0.02926591615287233,-0.14109464863915555,-0.25341765553247697,-1.4451026086846355,True,True,True,False,False,False,False
patient008,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient008/IMG-0001-00009.png,9,5,True,0.8320490121841431,0.8243005871772766,0.8160349726676941,-9.728262922559239e-05,-0.023198415935903327,-0.06716248599251173,-1.0155323872691397,True,True,True,False,False,False,False
patient008,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient008/IMG-0001-00014.png,14,6,False,0.8302871584892273,0.8223654627799988,0.8132712244987488,0.005433437975925104,0.04985136705961146,0.05192665781636663,-0.7968288735306146,True,True,True,True,True,True,False
patient008,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient008/IMG-0001-00008.png,8,7,True,0.8296605348587036,0.8191211819648743,0.8074261546134949,0.029973761160357215,0.13120959408162847,0.26916301498538786,-0.5124235974490148,True,True,True,True,True,True,False
patient008,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient008/IMG-0001-00007.png,7,8,False,0.8212884664535522,0.8135714530944824,0.8040197491645813,-0.0003065979255612028,-0.04244475494714628,-0.30624120387974685,-1.9576579103703011,True,True,True,False,False,False,False
patient008,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient008/IMG-0001-00010.png,10,9,False,0.8285263180732727,0.8107417821884155,0.7942637801170349,-0.02736406662821622,-0.12559022680525977,-0.20524045365959864,-1.768984556300353,True,True,True,False,False,False,False
patient008,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient008/IMG-0001-00006.png,6,10,False,0.8155397176742554,0.8087409734725952,0.7966325879096985,-0.04687207196721088,-0.22656499789798978,-0.4204434972673745,-2.280600167548556,True,True,True,False,False,False,False
patient008,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient008/IMG-0001-00013.png,13,11,False,0.81256502866745,0.7949951887130737,0.7810165882110596,-0.06546036761428464,-0.30141570247888083,-0.6483981607063036,-2.814630995522819,True,True,True,False,False,False,False
patient008,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient008/IMG-0001-00005.png,5,12,False,0.7965118288993835,0.7867088913917542,0.7707944512367249,0.06577117909173613,0.3163354739094455,0.420722414672003,-0.8575159059969408,True,True,True,True,True,True,False
patient008,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient008/IMG-0001-00002.png,2,13,False,0.6672177314758301,0.654891312122345,0.6442696452140808,-0.2131878547738988,-1.1487389496490632,-2.7800476525057043,-7.54871469129575,True,True,True,False,False,False,False
patient008,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient008/IMG-0001-00003.png,3,14,False,0.6460572481155396,0.6351576447486877,0.624303936958313,-0.2433649396546902,-1.3239571185386474,-3.1584389494589864,-8.744590018018442,True,True,True,False,False,False,False
patient008,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient008/IMG-0001-00016.png,16,15,False,0.6369490027427673,0.630020022392273,0.6208595633506775,-0.3147665800694035,-1.6666396838403292,-3.8316253808551064,-10.011927550151604,True,True,True,False,False,False,False
patient008,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient008/IMG-0001-00017.png,17,16,False,0.6275786757469177,0.6173338890075684,0.6081086993217468,-0.4013288707705327,-2.098934389688125,-4.670489090772135,-11.656136851966714,True,True,True,False,False,False,False
patient008,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient008/IMG-0001-00001.png,1,17,False,0.4469253122806549,0.42782968282699585,0.4113922119140625,-0.7365523242988521,-3.876705074253813,-8.508063777532564,-20.32015699304675,False,False,False,False,False,False,False
