patient_id,image_path,frame_num,rank_by_cosine_k10,is_true_kidney,cosine_k5,cosine_k10,cosine_k20,svm_nu0.01,svm_nu0.05,svm_nu0.10,svm_nu0.20,predicted_cosine_k5,predicted_cosine_k10,predicted_cosine_k20,predicted_svm_nu0.01,predicted_svm_nu0.05,predicted_svm_nu0.10,predicted_svm_nu0.20
patient004,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient004/IMG-0001-00009.png,9,1,True,0.9465996026992798,0.9434109926223755,0.9402898550033569,-0.009909343403144533,-0.5755593888682959,-1.7453929169432172,-4.733426441869398,True,True,True,False,False,False,False
patient004,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient004/IMG-0001-00001.png,1,2,True,0.9199816584587097,0.9166839718818665,0.9129700660705566,-0.2007046496090421,-1.6789298399390198,-4.086804608524979,-9.598001808712468,True,True,True,False,False,False,False
patient004,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient004/IMG-0001-00017.png,17,3,False,0.9107187986373901,0.9080342054367065,0.9048604965209961,-0.1947477217326128,-1.5868514321017066,-3.933697845022401,-10.023532221479456,True,True,True,False,False,False,False
patient004,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient004/IMG-0001-00012.png,12,4,False,0.9047533869743347,0.9031909704208374,0.9003238677978516,-0.29521953763109643,-1.955879434728562,-4.6198099985914425,-10.790508630837763,True,True,True,False,False,False,False
patient004,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient004/IMG-0001-00018.png,18,5,False,0.9048663973808289,0.9014414548873901,0.8980082273483276,-0.24758056801430328,-1.992560145132181,-4.763404335946483,-11.848296852454183,True,True,True,False,False,False,False
patient004,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient004/IMG-0001-00008.png,8,6,False,0.8932628631591797,0.8898451924324036,0.8862448930740356,-0.3077598804980628,-2.308646188017434,-5.372928623508486,-12.834124905289627,True,True,True,False,False,False,False
patient004,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient004/IMG-0001-00014.png,14,7,False,0.8888071775436401,0.8870183825492859,0.8847735524177551,-0.3413570171837681,-2.3049257440063897,-5.370963729169539,-12.50297096193593,True,True,True,False,False,False,False
patient004,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient004/IMG-0001-00010.png,10,8,False,0.8843013644218445,0.8825324773788452,0.8791013956069946,-0.4551264070181942,-2.9145317870319367,-6.623641032464697,-14.878638871677353,True,True,True,False,False,False,False
patient004,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient004/IMG-0001-00013.png,13,9,False,0.8791831731796265,0.8781414031982422,0.8765019178390503,-0.4184358358454987,-2.7515896829657187,-6.2942778785924105,-14.39838423236695,True,True,True,False,False,False,False
patient004,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient004/IMG-0001-00006.png,6,10,False,0.872093677520752,0.8699313998222351,0.8677579164505005,-0.473376267744674,-3.06138397353201,-7.013681618397868,-15.890208756091042,True,True,True,False,False,False,False
patient004,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient004/IMG-0001-00011.png,11,11,False,0.8627813458442688,0.8600068092346191,0.857340931892395,-0.5774899113368654,-3.5589935627667657,-7.964930292986715,-17.780077898782466,False,False,False,False,False,False,False
patient004,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient004/IMG-0001-00003.png,3,12,False,0.860683262348175,0.8583351373672485,0.8561471700668335,-0.5343202673932694,-3.49728580965931,-7.894363119753798,-17.71995419806349,False,False,False,False,False,False,False
patient004,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient004/IMG-0001-00007.png,7,13,False,0.8451672792434692,0.8423595428466797,0.8390552401542664,-0.6052034276395659,-3.998027500461067,-8.817826583568092,-19.90990992500123,False,False,False,False,False,False,False
patient004,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient004/IMG-0001-00004.png,4,14,False,0.8431540727615356,0.8406437635421753,0.8379312753677368,-0.7354048774276221,-4.476511387918698,-9.83210650266733,-21.58191681884057,False,False,False,False,False,False,False
patient004,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient004/IMG-0001-00005.png,5,15,False,0.8221243023872375,0.8194108009338379,0.8162513971328735,-0.8448015973617844,-5.069474424824492,-11.070889034569724,-24.250897096482106,False,False,False,False,False,False,False
patient004,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient004/IMG-0001-00016.png,16,16,False,0.8200230598449707,0.8176571726799011,0.8144975900650024,-0.7983602828393268,-4.908094847504792,-10.685798990666164,-23.771626762464805,False,False,False,False,False,False,False
patient004,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient004/IMG-0001-00015.png,15,17,False,0.8179853558540344,0.8154830932617188,0.8121657371520996,-0.786879835822123,-4.9453496775399515,-10.764142286195614,-23.84623129292953,False,False,False,False,False,False,False
patient004,/home/potat0/Desktop/tanuh/kidney_frame_selection/patient_folders/patient004/IMG-0001-00002.png,2,18,False,0.8026396632194519,0.7999748587608337,0.7969561815261841,-0.9274659174483588,-5.612854766659591,-12.236693263710428,-26.703263960898724,False,False,False,False,False,False,False
